#{"t_start": 1780844833.499282, "env_id": "None"}
r,l,t,target
83.294425,24,4600.240297,log
85.052222,24,4605.279585,log
100.556909,16,4610.26571,log
88.923968,22,4614.873197,log
83.024863,23,4619.463334,log
83.95268,24,4624.42201,log
86.55,5,4627.89704,log
105.03,8,4631.268649,log
84.691659,22,4635.348931,log
89.426625,16,4639.956565,log
82.703414,13,4643.689014,log
101.603021,14,4647.291617,log
96.463119,12,4651.523258,log
94.57925,13,4655.159836,log
74.852083,36,4660.739382,log
84.957374,10,4665.975929,log
85.535433,22,4670.266959,log
98.473278,14,4674.010423,log
90.129102,19,4678.050336,log
74.980927,28,4682.690589,log
96.178661,18,4687.238389,log
90.821175,19,4691.440252,log
103.254926,12,4697.306125,log
86.610472,7,4701.468547,log
92.451219,12,4705.347666,log
107.29,7,4708.921254,log
94.421953,16,4712.674224,log
95.818366,13,4716.305053,log
88.536614,18,4720.399837,log
103.906559,11,4725.511594,log
98.017032,14,4730.940306,log
96.91,14,4736.223705,log
73.788442,34,4741.530297,log
90.123913,19,4745.58764,log
100.197638,13,4748.85272,log
105.022942,11,4753.03683,log
94.36,14,4757.296549,log
87.74,8,4760.537405,log
70.088218,25,4764.385996,log
76.744214,15,4768.436921,log
102.86,10,4772.219883,log
103.533442,11,4775.602954,log
102.433413,12,4779.389428,log
88.320927,20,4783.204834,log
82.497288,9,4787.064727,log
59.761185,21,4791.8419,log
99.19102,16,4795.338019,log
102.475713,13,4798.821432,log
89.772476,20,4803.128795,log
100.397367,12,4806.824256,log
86.86,21,4811.082489,log
103.601097,7,4815.299479,log
83.191539,24,4821.439796,log
88.02,8,4824.826073,log
81.874704,19,4828.72835,log
82.178579,10,4832.177839,log
66.734957,56,4838.810509,log
87.955966,8,4841.970643,log
93.62,4,4845.313436,log
90.990492,6,4849.053709,log
79.751569,15,4853.162883,log
97.229703,18,4857.319624,log
75.446011,14,4861.375426,log
79.050813,28,4865.427868,log
96.724436,16,4870.049015,log
97.282685,15,4873.77413,log
93.55,5,4877.187848,log
66.190581,16,4881.208212,log
82.903603,18,4884.942221,log
103.756164,13,4888.430144,log
101.944358,13,4892.155676,log
72.454126,24,4896.321299,log
92.620629,20,4900.25198,log
100.98,12,4903.405737,log
80.735982,24,4907.900921,log
95.596559,12,4911.728748,log
100.566234,14,4915.218773,log
91.779141,14,4919.036278,log
104.03,9,4923.173314,log
105.816458,10,4926.612933,log
88.02,8,4930.206442,log
86.984161,21,4934.444886,log
83.419667,23,4938.212589,log
95.765346,15,4942.053105,log
86.90918,17,4945.733589,log
88.063442,9,4949.310012,log
99.02863,15,4954.040017,log
84.314926,11,4957.595287,log
96.430545,17,4961.664155,log
89.73012,19,4966.266483,log
103.26,11,4969.63989,log
88.755966,8,4972.858958,log
94.41,14,4976.490792,log
34.803635,37,4981.798513,log
110.130492,7,4985.003371,log
105.650492,9,4988.504109,log
96.351118,12,4993.19487,log
97.335659,15,4997.891228,log
97.211219,15,5002.817037,log
97.133413,12,5006.379551,log
81.101243,19,5009.94678,log
94.526001,15,5013.974689,log
91.220492,6,5017.645303,log
108.719204,9,5020.736686,log
108.925966,7,5024.563721,log
78.928874,12,5027.742596,log
101.916532,12,5031.578331,log
80.050013,18,5035.588788,log
75.319574,31,5040.242631,log
57.05,10,5043.972848,log
97.299973,12,5047.596157,log
95.837655,15,5051.369135,log
75.351405,28,5056.008124,log
93.330078,14,5061.142054,log
102.45,10,5064.799467,log
103.889898,12,5068.003841,log
98.78,12,5071.64028,log
82.190927,17,5075.374807,log
101.590899,14,5078.939153,log
99.438551,11,5082.27953,log
94.681097,15,5086.592073,log
96.206884,14,5089.883577,log
111.5,6,5093.005831,log
96.535217,15,5097.092581,log
84.078835,12,5100.243167,log
96.869269,16,5104.225426,log
105.534434,10,5107.929015,log
104.96,10,5111.422084,log
105.188366,11,5114.959644,log
72.073058,28,5119.484859,log
75.290205,22,5124.145975,log
69.602239,37,5130.707877,log
89.639816,22,5134.891535,log
80.058579,14,5138.374654,log
86.057288,9,5141.437228,log
92.73,7,5145.345355,log
111.480492,6,5148.316077,log
104.87,9,5151.886768,log
90.438675,20,5155.85838,log
69.709743,34,5160.461798,log
72.06653,30,5165.15291,log
96.767655,16,5169.240927,log
79.515532,15,5172.758705,log
79.500188,26,5177.638769,log
89.380672,14,5181.751557,log
86.73,8,5184.94312,log
90.946458,7,5188.743709,log
79.053913,11,5192.324023,log
91.639733,18,5197.071235,log
84.126625,15,5201.878566,log
90.96409,7,5204.607902,log
97.837879,15,5208.875131,log
99.572526,13,5212.611061,log
91.905434,17,5215.960785,log
91.048287,20,5220.007381,log
80.14358,15,5225.374457,log
87.977922,9,5228.846244,log
74.010562,28,5235.351996,log
84.137798,22,5240.34008,log
101.651914,12,5244.111865,log
90.265966,7,5247.438846,log
97.241097,14,5250.885879,log
92.599141,17,5256.109659,log
99.970492,11,5259.704776,log
88.85785,17,5263.969841,log
96.930492,15,5267.795366,log
94.490949,19,5272.17991,log
83.735211,22,5276.610661,log
90.321584,20,5282.106771,log
94.534661,17,5285.499626,log
103.229481,11,5289.379894,log
91.31,5,5293.57007,log
100.54,11,5296.516959,log
109.515966,7,5299.641431,log
93.276106,13,5303.379719,log
108.404113,10,5306.257863,log
106.520492,6,5309.320853,log
83.952501,22,5313.127118,log
99.805015,12,5316.181871,log
101.947627,10,5319.518057,log
93.303913,16,5323.08473,log
86.610472,7,5326.115894,log
84.807052,22,5330.360681,log
101.170601,14,5333.518747,log
99.658146,14,5336.825431,log
72.000381,35,5340.967108,log
94.819581,18,5345.868579,log
99.190472,14,5349.311545,log
103.901569,12,5352.63614,log
109.64,6,5355.765126,log
100.020492,12,5359.134333,log
69.826621,34,5363.890023,log
79.16,24,5368.314158,log
85.40258,15,5371.486388,log
111.470492,6,5374.847564,log
93.194883,18,5378.292333,log
101.078145,11,5381.44431,log
84.749255,23,5385.06753,log
98.543413,11,5388.111531,log
87.913795,10,5391.604105,log
105.436625,10,5394.425388,log
98.44669,17,5398.219611,log
96.565204,15,5402.465989,log
73.764558,33,5406.359383,log
96.757347,17,5409.975089,log
106.163185,9,5413.056354,log
83.701399,20,5417.655571,log
104.53,7,5420.462202,log
109.765966,7,5423.673946,log
86.331914,18,5427.050442,log
88.710492,8,5431.183829,log
74.209204,25,5435.185702,log
87.167982,13,5438.577567,log
83.750039,24,5442.992843,log
88.676436,9,5445.880374,log
71.064774,39,5451.045826,log
98.558846,16,5454.825877,log
96.336411,12,5457.957518,log
83.444434,10,5462.324736,log
109.221588,8,5465.382736,log
99.775217,13,5468.76169,log
104.167347,12,5472.009515,log
89.493959,21,5475.94227,log
71.048534,43,5481.277583,log
99.580679,16,5485.133605,log
100.324743,14,5489.08643,log
99.035047,14,5494.074065,log
93.504976,19,5497.770479,log
87.448551,10,5500.971921,log
70.314374,30,5506.273804,log
87.330078,10,5509.676405,log
99.583913,13,5513.007929,log
82.324867,23,5517.72833,log
88.803442,19,5521.390371,log
94.93957,16,5525.392356,log
92.1,5,5528.243482,log
109.58,7,5531.67023,log
101.553626,14,5534.77226,log
102.84,11,5537.741695,log
106.321914,10,5540.765425,log
99.758127,10,5544.032454,log
106.741297,11,5547.479772,log
75.197485,29,5551.854093,log
98.235433,17,5555.836797,log
89.512624,19,5559.291179,log
95.07,4,5562.965113,log
111.56,5,5566.501797,log
100.294113,15,5570.173068,log
98.139578,16,5574.041999,log
87.577857,23,5578.279997,log
106.170205,10,5581.308886,log
81.358724,26,5585.532883,log
77.376241,28,5589.511861,log
72.345626,24,5593.740833,log
78.889293,12,5597.545906,log
84.140472,16,5601.080258,log
93.417837,19,5605.947762,log
104.407868,11,5608.65946,log
102.88806,13,5613.16025,log
102.14,12,5616.469166,log
63.946916,36,5620.921754,log
78.522283,28,5625.018601,log
90.951097,7,5629.689602,log
91.84,16,5633.038558,log
97.64,13,5636.440579,log
107.5,7,5639.361504,log
97.810492,12,5642.879483,log
97.880078,14,5646.523565,log
99.646716,14,5650.403438,log
37.616274,31,5656.724399,log
102.727922,13,5659.595916,log
103.583015,13,5663.195397,log
93.473847,18,5666.576841,log
102.248976,13,5670.19872,log
84.646625,8,5673.256531,log
94.35801,16,5676.875708,log
104.77,9,5679.990905,log
92.367555,7,5682.92028,log
105.36,10,5685.875513,log
97.957052,15,5689.334366,log
94.620626,17,5692.777272,log
86.696208,16,5696.495271,log
96.211219,15,5700.113264,log
85.84444,7,5703.258665,log
90.225115,13,5708.343073,log
81.638579,24,5711.960577,log
79.286625,10,5715.12202,log
101.18258,11,5718.685002,log
99.398366,15,5722.279038,log
88.174717,10,5725.724953,log
93.749984,18,5728.988764,log
106.021097,10,5733.472898,log
96.498582,16,5737.180937,log
100.793133,13,5740.440833,log
82.999648,13,5744.54471,log
106.831992,11,5747.519533,log
98.913296,15,5750.562815,log
93.389646,19,5754.440355,log
85.0613,13,5757.620647,log
101.43,12,5760.930756,log
95.82,15,5764.539678,log
94.514054,17,5768.07365,log
87.57,14,5771.281654,log
109.38,7,5774.120224,log
86.951896,21,5777.73023,log
75.233439,30,5781.942609,log
98.428366,14,5785.201532,log
88.988835,20,5788.685535,log
90.219141,20,5792.446574,log
107.605966,8,5795.541015,log
87.780493,22,5800.265478,log
100.304907,13,5803.357024,log
92.08,17,5807.014442,log
95.553847,15,5810.788039,log
86.48376,23,5814.956085,log
93.378579,12,5818.290291,log
88.576132,15,5821.377991,log
88.781097,9,5824.947303,log
105.098366,11,5828.246784,log
59.279911,53,5834.495768,log
101.949991,13,5837.929774,log
85.487227,22,5841.588744,log
82.219393,18,5845.659358,log
76.936181,29,5850.293971,log
103.48,9,5853.531111,log
110.130492,7,5856.457097,log
99.756128,10,5860.865849,log
85.865328,23,5865.636767,log
105.589849,11,5868.950367,log
88.877034,22,5872.984429,log
107.471588,9,5876.62301,log
101.115966,12,5880.30502,log
104.38,7,5883.197227,log
82.688489,24,5887.651891,log
80.66753,25,5891.905895,log
97.102331,14,5895.229846,log
99.466106,14,5899.042419,log
77.895923,26,5902.534448,log
94.620729,14,5906.29179,log
81.512579,26,5911.684748,log
102.226944,9,5914.728722,log
74.697844,29,5919.08669,log
105.010492,7,5922.480792,log
88.93,7,5925.418736,log
101.964706,12,5928.96863,log
106.37,8,5932.699602,log
104.3,10,5936.730704,log
96.551345,15,5940.704812,log
90.341967,20,5944.260531,log
87.500577,22,5948.778733,log
89.031129,18,5952.514597,log
72.16195,32,5957.932479,log
100.699894,13,5962.127081,log
89.886532,20,5967.038493,log
73.071197,34,5972.900341,log
96.16372,17,5976.36257,log
94.210472,17,5980.056679,log
92.726408,19,5984.853343,log
86.707288,10,5988.23235,log
105.731606,10,5992.585486,log
106.32,9,5995.685718,log
103.26,10,5999.850178,log
93.222476,18,6004.797754,log
88.62,8,6009.185123,log
96.555217,14,6012.457922,log
93.813932,16,6015.952601,log
96.7495,14,6020.515151,log
86.190472,10,6023.671104,log
87.43,13,6027.546575,log
96.593056,17,6031.400999,log
99.868551,14,6035.941489,log
95.118551,14,6040.136911,log
97.350302,17,6043.678815,log
88.633413,8,6046.67692,log
94.692542,18,6050.385977,log
88.100492,8,6053.794825,log
105.92,8,6056.787364,log
107.03,8,6059.97834,log
103.4,11,6063.309268,log
90.145407,21,6067.234487,log
67.629477,51,6072.763708,log
81.870895,14,6076.536208,log
88.753577,21,6080.477043,log
106.968366,9,6083.634515,log
97.515433,16,6087.078467,log
71.00032,30,6091.555587,log
106.901069,10,6095.178566,log
111.396458,7,6098.636797,log
70.025447,25,6102.963052,log
105.673442,9,6105.856111,log
96.41,15,6109.088588,log
98.805128,16,6112.662746,log
82.921119,23,6116.558425,log
106.168476,10,6119.815605,log
100.111489,14,6123.308875,log
93.330492,5,6126.627485,log
99.118796,14,6130.014345,log
95.75027,18,6133.707332,log
105.967425,13,6137.141636,log
108.048551,10,6141.968567,log
87.385141,22,6146.737441,log
99.448551,15,6149.990374,log
104.595433,11,6153.22942,log
95.079686,16,6156.831582,log
100.703934,12,6160.202211,log
102.186638,12,6163.308678,log
91.660378,16,6168.300982,log
102.389921,14,6171.702157,log
89.342788,12,6175.206209,log
86.503442,10,6178.243698,log
92.367922,15,6181.292804,log
98.710895,16,6185.530515,log
106.797982,10,6189.145983,log
98.27164,13,6192.181162,log
97.9106,15,6195.808416,log
85.381914,10,6198.967592,log
107.83,7,6202.207216,log
99.318579,13,6206.531153,log
99.762687,15,6210.323067,log
97.151539,13,6214.351209,log
103.443505,12,6217.210339,log
99.845217,14,6220.643102,log
91.297948,19,6224.026831,log
96.691914,12,6227.65372,log
80.343319,25,6232.583702,log
106.238473,9,6235.903731,log
92.414661,20,6239.303472,log
93.74,16,6242.670432,log
99.93258,11,6245.905619,log
100.242149,14,6249.306455,log
82.072904,25,6253.65879,log
104.430472,10,6256.869801,log
99.37,13,6260.210827,log
100.830927,13,6263.81133,log
94.297909,18,6267.208363,log
97.777483,16,6270.54144,log
109.64,6,6273.587422,log
111.480492,6,6276.55742,log
99.399064,14,6280.109925,log
85.833872,22,6283.967483,log
101.753913,12,6287.16947,log
87.818478,21,6291.125315,log
94.686993,17,6294.727559,log
88.432331,21,6298.964499,log
95.271532,18,6302.545525,log
78.723911,24,6306.383065,log
91.675689,19,6309.973366,log
96.463913,15,6313.462191,log
103.430472,10,6316.786641,log
100.918489,13,6321.847657,log
99.951502,14,6325.10585,log
106.850492,9,6329.354859,log
85.06,14,6332.685657,log
89.257336,19,6336.368674,log
102.048581,14,6339.459833,log
100.92,13,6342.93169,log
112.61,5,6345.585632,log
102.46,10,6348.702868,log
89.94,11,6351.842025,log
103.233442,11,6355.592542,log
104.218145,12,6358.612285,log
106.667308,10,6361.543587,log
98.3595,13,6365.093675,log
103.75,10,6368.54425,log
77.937183,27,6374.266194,log
111.415966,7,6378.169766,log
90.727063,18,6382.691338,log
108.560492,8,6385.746333,log
100.970536,15,6389.260492,log
104.79048,12,6392.892669,log
84.989122,25,6397.213427,log
84.742809,22,6400.914467,log
111.396458,7,6403.970678,log
102.465641,13,6408.84182,log
76.347776,23,6412.546846,log
102.837655,11,6415.861329,log
86.432212,23,6419.701172,log
94.8715,18,6423.052353,log
101.500433,13,6426.261035,log
87.274028,22,6430.303322,log
102.358149,13,6433.65542,log
87.923413,18,6438.814517,log
100.050039,11,6442.822087,log
99.197655,13,6445.900126,log
97.675883,16,6449.585991,log
102.248128,13,6452.926055,log
94.582316,16,6456.073824,log
109.965966,7,6458.639755,log
99.862199,13,6461.860381,log
109.78,7,6464.65205,log
88.748911,20,6468.630809,log
87.035995,21,6472.571937,log
81.30543,27,6477.03699,log
73.708548,36,6482.776223,log
106.25,10,6485.939916,log
93.828846,19,6489.22216,log
97.201624,18,6493.950032,log
88.522021,20,6497.836168,log
87.063413,10,6502.427016,log
87.733597,22,6506.298078,log
95.078835,16,6510.335197,log
93.485138,16,6515.269383,log
94.50604,16,6519.102027,log
100.267768,14,6522.444883,log
81.61,19,6526.502755,log
103.5,10,6529.624918,log
100.242708,12,6532.953959,log
106.525966,6,6535.959747,log
104.21,9,6539.031823,log
110.110492,7,6542.090796,log
92.645927,20,6545.818283,log
87.04868,22,6549.810323,log
90.383749,21,6553.525739,log
87.777844,21,6557.073812,log
103.574662,12,6560.236795,log
95.498947,18,6564.359936,log
98.942552,14,6570.144311,log
85.845097,25,6574.200999,log
-11.95,100,6583.064526,log
106.95896,9,6585.85403,log
82.083932,24,6589.740952,log
106.56,9,6592.929773,log
88.842721,21,6596.990421,log
102.435047,12,6600.509074,log
102.689567,12,6603.985423,log
89.221097,5,6606.982211,log
102.65,10,6612.167538,log
107.400492,8,6616.299027,log
101.658835,13,6619.594277,log
91.415204,19,6623.295131,log
97.340472,14,6626.962157,log
89.458551,9,6631.393245,log
98.480813,17,6635.953057,log
98.797288,14,6639.628317,log
111.196458,7,6642.2641,log
101.71,10,6646.410744,log
95.205761,16,6650.484114,log
101.138874,15,6653.891108,log
92.159705,13,6657.905198,log
92.214418,19,6661.518818,log
93.978686,19,6665.462993,log
100.267288,13,6668.62393,log
107.41,9,6671.57996,log
109.45,6,6674.306532,log
108.08,7,6677.168219,log
102.8,10,6680.337153,log
95.693343,17,6684.151592,log
102.999676,12,6687.586263,log
89.19699,18,6691.415644,log
81.986625,9,6694.352654,log
100.329051,13,6698.311287,log
96.347347,17,6702.183453,log
82.66,15,6705.677362,log
99.462994,14,6709.186503,log
106.690492,9,6712.767124,log
103.951364,10,6716.213179,log
99.569141,16,6719.588302,log
96.69635,17,6724.115089,log
103.443413,11,6729.521836,log
103.830472,11,6732.794152,log
74.433439,35,6737.30825,log
87.910492,8,6740.363543,log
99.238146,14,6743.704694,log
109.920492,7,6746.825172,log
88.173947,21,6750.798186,log
98.231483,12,6754.324464,log
104.231569,12,6757.530244,log
91.991243,19,6761.431211,log
102.588127,12,6764.993767,log
99.661842,15,6768.810973,log
100.406125,13,6772.110041,log
95.346718,17,6775.684009,log
107.878579,10,6779.959864,log
101.454941,13,6784.167177,log
87.9343,24,6788.041994,log
101.345138,12,6791.289729,log
102.68,7,6794.385153,log
91.84,6,6797.398791,log
89.465966,8,6800.060615,log
92.843634,20,6803.988524,log
103.103403,13,6807.2756,log
89.457063,20,6811.072844,log
85.190078,8,6814.126488,log
92.958447,20,6818.95512,log
95.594941,15,6822.437539,log
98.924686,15,6826.102311,log
89.789973,13,6829.68118,log
110.086559,8,6832.841423,log
89.578127,9,6836.40692,log
107.681521,10,6839.944902,log
102.897982,11,6843.217938,log
99.770548,12,6846.219327,log
79.761489,24,6850.495929,log
87.866106,20,6854.666806,log
89.202749,20,6858.514809,log
100.454012,14,6861.868064,log
105.043442,10,6864.945196,log
71.298837,24,6868.764516,log
107.783913,10,6871.816086,log
98.67668,16,6876.711695,log
97.086436,16,6880.86984,log
101.456532,13,6884.322348,log
101.596945,13,6887.496362,log
96.135785,18,6891.234132,log
105.09,6,6893.891662,log
79.683186,25,6897.87429,log
97.484478,15,6901.42125,log
88.71582,22,6905.462468,log
77.437945,29,6911.339043,log
101.56309,10,6914.423077,log
106.540492,10,6918.043658,log
103.794434,10,6921.179832,log
105.66,9,6924.777145,log
97.789254,17,6928.232675,log
105.215708,10,6931.61864,log
86.52,10,6935.312212,log
95.529296,17,6939.328197,log
103.521069,12,6942.938525,log
92.877722,17,6946.599735,log
101.204686,13,6950.389908,log
100.833413,13,6954.028129,log
101.74,12,6957.016257,log
80.713371,25,6961.272578,log
106.676458,9,6964.699668,log
101.447063,12,6968.411194,log
98.610562,14,6972.059271,log
103.647985,9,6976.276212,log
99.737671,11,6979.062547,log
101.700003,11,6983.279117,log
103.439648,13,6986.928845,log
104.727627,12,6991.212094,log
99.170062,11,6994.56056,log
104.571069,12,6997.789535,log
102.281521,13,7001.375096,log
102.678579,12,7005.314169,log
102.559943,12,7010.403482,log
107.82,8,7013.681954,log
100.6,11,7016.930559,log
103.36,9,7020.524441,log
80.784645,26,7024.624401,log
99.629648,15,7029.180749,log
103.149973,12,7032.269876,log
100.146106,13,7035.577683,log
107.937555,10,7038.860177,log
87.711097,6,7042.21173,log
100.13806,13,7045.508585,log
100.309973,13,7049.785512,log
86.911364,10,7053.513259,log
89.053523,21,7057.723725,log
74.528938,42,7062.390586,log
86.733634,23,7066.272157,log
89.778786,22,7070.142166,log
80.370472,13,7073.414337,log
94.372866,19,7077.511824,log
106.850492,9,7080.692915,log
104.93,7,7083.749689,log
109.64,6,7086.566718,log
105.892685,10,7089.816222,log
106.286125,9,7092.96978,log
98.376664,13,7096.433629,log
71.608463,47,7102.545909,log
107.057288,9,7105.532835,log
107.257288,10,7108.686978,log
77.145957,28,7113.171776,log
103.881991,11,7116.565344,log
101.30358,12,7120.384582,log
103.0,11,7124.602001,log
99.83,12,7127.636996,log
103.935966,10,7131.704905,log
98.328551,12,7135.743823,log
104.3,11,7138.878979,log
106.407052,10,7142.670994,log
87.46,19,7146.088819,log
98.011219,15,7149.569122,log
98.89,12,7152.850025,log
98.42,13,7156.208176,log
75.69876,40,7161.49564,log
109.023913,9,7164.42207,log
101.9,10,7167.57707,log
108.99,7,7170.462666,log
88.857985,8,7173.782334,log
72.768809,24,7177.670322,log
83.704434,23,7181.853954,log
97.380194,17,7185.221831,log
93.735965,16,7188.786182,log
99.349443,12,7192.688007,log
90.417734,20,7196.5697,log
105.45,10,7199.816878,log
97.998366,11,7203.976838,log
101.504926,13,7208.754961,log
104.551569,12,7212.626173,log
103.637288,12,7216.731619,log
75.129039,34,7220.964902,log
106.76,9,7226.032295,log
99.98,12,7229.513278,log
87.444661,22,7233.005394,log
106.209648,11,7236.77134,log
105.043442,10,7240.983024,log
99.114292,16,7244.872865,log
87.341736,23,7250.105922,log
98.00484,12,7254.988339,log
93.044407,18,7258.577602,log
89.22,18,7262.076715,log
102.410562,13,7265.40833,log
108.47,8,7268.529146,log
101.37,13,7273.396175,log
98.957698,15,7276.820464,log
97.789346,13,7279.84618,log
93.811877,17,7283.517282,log
95.561219,16,7286.798625,log
101.001219,13,7290.141876,log
103.25,10,7293.40941,log
103.801097,7,7296.580078,log
92.79851,21,7300.4802,log
107.65,5,7303.156932,log
108.751097,7,7306.235484,log
81.955966,8,7309.232693,log
82.497878,26,7314.931041,log
102.784214,13,7317.982861,log
94.274015,19,7321.648857,log
81.775275,24,7326.025216,log
101.519388,15,7329.052223,log
96.897489,12,7332.515777,log
109.960492,7,7335.432863,log
107.376458,9,7339.03728,log
109.309898,9,7342.397706,log
99.65,10,7345.656095,log
102.564704,13,7349.245659,log
101.232721,13,7353.370204,log
99.735713,15,7357.596109,log
104.277288,11,7360.595406,log
104.13057,12,7363.884898,log
98.201424,16,7367.274763,log
105.661078,11,7369.980307,log
93.488966,19,7373.697164,log
108.58,8,7376.463558,log
105.380492,10,7379.638893,log
92.04,6,7382.334094,log
99.273913,14,7385.817758,log
71.5048,30,7390.703449,log
104.899481,10,7393.841708,log
90.681489,17,7397.41903,log
100.316893,14,7400.74805,log
102.93,7,7403.556435,log
99.253914,14,7406.950195,log
102.066128,14,7410.655678,log
101.42,13,7414.036676,log
86.941364,21,7418.717927,log
96.97924,18,7422.657407,log
95.621914,16,7426.869341,log
84.000472,23,7430.633322,log
98.971078,14,7434.535995,log
97.037982,11,7437.786679,log
90.861298,16,7442.139646,log
101.895111,13,7445.235799,log
104.367655,11,7448.942721,log
106.890492,9,7451.885981,log
100.27,14,7455.882143,log
97.377887,13,7459.801943,log
100.026125,14,7463.584816,log
100.054088,15,7466.873897,log
100.040492,14,7470.519329,log
85.6,21,7473.870347,log
107.93,7,7476.549519,log
109.965966,7,7479.88779,log
84.536174,25,7483.739394,log
81.907822,25,7487.797447,log
107.761914,10,7491.117383,log
105.682426,11,7494.37987,log
100.793913,12,7499.31613,log
77.235223,27,7503.140505,log
105.330492,10,7506.418475,log
109.960492,7,7509.587341,log
105.665966,7,7512.487823,log
99.740333,15,7516.490856,log
102.44,11,7519.540752,log
92.081345,16,7523.016944,log
103.13,7,7525.755963,log
89.88,17,7530.077195,log
102.110562,13,7533.220016,log
77.844942,28,7537.575337,log
98.247963,15,7543.009264,log
97.93716,16,7546.237472,log
102.977675,13,7549.438771,log
98.055514,17,7553.204446,log
100.354063,15,7557.800243,log
91.276452,16,7561.304677,log
86.134434,21,7565.905733,log
98.404434,13,7569.0523,log
69.64664,45,7574.381226,log
102.81509,12,7578.185905,log
88.953442,9,7582.351636,log
101.130825,14,7585.713662,log
109.53,7,7588.971147,log
91.66,6,7592.072556,log
107.805966,8,7595.426322,log
101.69,11,7598.823698,log
92.29,16,7602.468972,log
69.56542,61,7608.668243,log
102.559733,12,7612.248064,log
83.0463,24,7616.334874,log
103.567627,13,7620.09637,log
97.960205,14,7623.586854,log
93.065511,16,7627.119877,log
96.827068,12,7631.1159,log
101.783442,12,7634.746916,log
95.108366,16,7638.369896,log
101.379938,13,7643.292129,log
105.693341,10,7646.368975,log
105.01,9,7651.124557,log
107.628796,10,7655.112391,log
84.963413,19,7658.891183,log
97.617593,16,7662.329656,log
109.93,7,7666.612726,log
104.38,9,7670.035068,log
94.711097,16,7673.584004,log
93.993355,18,7677.11963,log
102.365539,12,7681.941087,log
107.254515,11,7685.818099,log
97.486716,14,7689.302017,log
85.687656,10,7692.73158,log
77.467337,30,7696.783487,log
110.796458,7,7699.692931,log
103.875966,12,7703.207703,log
95.278911,17,7708.343919,log
106.836961,9,7711.559995,log
92.927722,17,7715.260118,log
106.207288,10,7718.713564,log
98.485966,15,7722.415641,log
74.549612,31,7727.170706,log
103.895128,12,7730.450737,log
93.160224,14,7734.193626,log
100.801097,12,7737.673146,log
105.430492,10,7741.098981,log
98.764469,16,7744.584621,log
103.345047,11,7748.056479,log
100.089464,14,7751.286732,log
87.559059,23,7755.390953,log
96.431228,16,7759.005356,log
62.285132,29,7762.739794,log
102.391914,12,7767.623879,log
102.574434,11,7771.621893,log
105.051078,11,7775.980752,log
88.679229,15,7780.210778,log
100.198956,16,7783.887639,log
98.771097,15,7787.600095,log
107.73,7,7790.659308,log
89.522044,21,7794.06498,log
93.861219,17,7797.744179,log
93.525115,17,7801.0828,log
93.191914,18,7804.707647,log
108.455966,8,7807.50323,log
84.797655,23,7811.588979,log
75.006838,29,7815.819523,log
104.578579,11,7819.11385,log
99.515047,14,7822.696691,log
100.859481,13,7826.087101,log
102.683403,14,7829.341545,log
107.650492,8,7832.800457,log
85.433319,21,7836.888492,log
108.118473,8,7840.0768,log
100.887671,11,7843.366678,log
70.064214,43,7848.029054,log
97.085047,12,7851.368367,log
73.083817,40,7856.096334,log
90.396745,19,7859.764889,log
101.917375,14,7864.718062,log
101.908586,14,7868.140594,log
83.820927,20,7872.127402,log
108.210492,8,7875.448927,log
82.767288,23,7879.565006,log
107.071569,10,7883.142887,log
94.502304,18,7886.94502,log
96.590298,15,7890.971046,log
105.923913,9,7894.512999,log
87.657803,20,7898.974178,log
102.529973,9,7902.047155,log
95.992624,17,7906.744045,log
88.379973,9,7910.313243,log
102.938384,12,7913.775964,log
76.34612,30,7918.346136,log
105.371097,10,7921.95351,log
110.0,7,7925.097121,log
102.65,10,7929.81689,log
105.94,6,7932.840281,log
111.05,6,7936.118478,log
105.690492,9,7938.963266,log
98.655433,15,7942.318014,log
68.933186,50,7948.081774,log
102.204012,14,7951.533431,log
91.570934,20,7955.950813,log
71.826961,24,7960.408962,log
100.971569,13,7963.551407,log
86.543913,22,7967.399037,log
98.57,13,7972.205778,log
90.310492,7,7975.274134,log
89.124365,21,7979.013719,log
109.023913,9,7982.953924,log
106.498473,10,7986.078651,log
92.31,19,7989.951387,log
96.975713,16,7993.762899,log
84.117012,26,7998.151656,log
103.05,11,8001.265589,log
102.971836,11,8004.622065,log
80.136891,26,8009.138098,log
100.704004,14,8012.548365,log
101.32,9,8015.76807,log
86.61309,10,8019.395885,log
105.829973,10,8022.477518,log
106.281097,9,8025.797038,log
97.507777,11,8029.377928,log
108.7,7,8032.216239,log
107.32,8,8036.354154,log
104.89,6,8039.138027,log
105.161588,10,8042.355784,log
78.662277,12,8047.11929,log
92.36,19,8050.485746,log
75.412624,28,8054.858088,log
98.744686,14,8058.327784,log
99.237655,14,8061.806455,log
99.898473,13,8065.389023,log
93.461992,18,8069.231132,log
80.645035,24,8073.577761,log
83.296939,25,8077.908315,log
95.704687,15,8081.577056,log
94.504453,13,8086.51166,log
95.01,14,8089.874769,log
89.82,18,8093.735269,log
101.14,11,8096.985901,log
108.83,7,8100.688185,log
90.004466,20,8104.429506,log
93.48,17,8108.232942,log
102.843442,12,8111.940688,log
99.353087,14,8115.399363,log
92.970359,20,8118.982428,log
94.695047,13,8123.841111,log
93.34,16,8127.515678,log
107.956458,6,8130.573549,log
86.020492,6,8134.002062,log
90.832904,20,8137.733719,log
